movieId,title,genres,Main_director,Duration
8378,"Doctor, The (1991)",Drama,Randa Haines,2h 2min
8379,"Dresser, The (1983)",Drama,Peter Yates,1h 58min
8380,Father Hood (1993),Comedy,Darrell Roodt,1h 35min
8382,Hello Again (1987),Comedy,Frank Perry,1h 36min
8383,Hope Springs (2003),Comedy|Romance,Mark Herman,1h 32min
8385,Lover Come Back (1961),Comedy|Romance,Delbert Mann,1h 47min
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,Alan Metter,1h 23min
8391,Big Wednesday (1978),Comedy|Drama,John Milius,2h
8402,Book of Love (1990),Comedy|Romance,Robert Shaye,1h 22min
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,Ingmar Bergman,1h 30min
8410,Suddenly (1954),Crime|Drama|Film-Noir,Lewis Allen,1h 17min
8424,"Divorcee, The (1930)",Drama|Romance,Robert Z. Leonard,1h 24min
8425,Meet the Applegates (1991),Comedy,Michael Lehmann,1h 30min
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,Atsuko Fukushima,1h 30min
8427,Americathon (1979),Comedy|Sci-Fi,Neal Israel,1h 26min
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,Allan Dwan,1h 40min
8447,This Island Earth (1955),Sci-Fi,Joseph M. Newman,1h 26min
8450,Anthony Adverse (1936),Adventure|Romance,Mervyn LeRoy,2h 21min
8451,Blackboard Jungle (1955),Drama,Richard Brooks,1h 41min
8454,Luna Papa (1999),Comedy|Drama|Fantasy,Bakhtyar Khudojnazarov,1h 47min
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,Elio Petri,1h 55min
8458,To Each His Own (1946),Drama,Mitchell Leisen,2h 2min
8459,"Heiress, The (1949)",Drama|Romance,William Wyler,1h 55min
8461,Dragon Seed (1944),Drama|War,Harold S. Bucquet,2h 28min
8462,Executive Suite (1954),Drama,Robert Wise,1h 44min
8463,Johnny Belinda (1948),Drama,Jean Negulesco,1h 42min
8464,Super Size Me (2004),Comedy|Documentary|Drama,Morgan Spurlock,1h 40min
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,Mervyn LeRoy,1h 47min
8477,"Jetée, La (1962)",Romance|Sci-Fi,Chris Marker,28min
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,King Vidor,2h 6min
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,Albert Lewin,1h 50min
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,Masaki Kobayashi,3h 28min
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,Charles Walters,1h 52min
8491,White Heat (1949),Crime|Drama|Film-Noir,Raoul Walsh,1h 54min
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,Brian Desmond Hurst,1h 26min
8493,Memphis Belle (1990),Action|Drama|War,Michael Caton-Jones,1h 47min
8494,"Cincinnati Kid, The (1965)",Drama,Norman Jewison,1h 42min
8495,Animal Factory (2000),Crime|Drama,Steve Buscemi,1h 34min
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,Jun Fukuda,1h 24min
8501,"Hitcher, The (1986)",Action|Thriller,Robert Harmon,1h 37min
8502,Show Boat (1951),Drama|Musical|Romance,George Sidney,1h 48min
8506,Fear X (2003),Mystery|Thriller,Nicolas Winding Refn,1h 31min
8507,Freaks (1932),Crime|Drama|Horror,Tod Browning,1h 4min
8511,"Immigrant, The (1917)",Comedy,Charles Chaplin,30min
8512,Silent Movie (1976),Comedy,Mel Brooks,1h 27min
8518,Anna Christie (1930),Drama,Clarence Brown,1h 29min
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,Rouben Mamoulian,1h 38min
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,Frank Coraci,2h
8528,Dodgeball: A True Underdog Story (2004),Comedy,Rawson Marshall Thurber,1h 32min
8529,"Terminal, The (2004)",Comedy|Drama|Romance,Steven Spielberg,2h 8min
8530,Dear Frankie (2004),Drama|Romance,Shona Auerbach,1h 45min
8531,White Chicks (2004),Action|Comedy|Crime,Keenen Ivory Wayans,1h 49min
8532,"Door in the Floor, The (2004)",Drama,Tod Williams,1h 51min
8533,"Notebook, The (2004)",Drama|Romance,Nick Cassavetes,2h 3min
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,Jean-Jacques Annaud,1h 49min
8535,De-Lovely (2004),Drama|Musical,Irwin Winkler,2h 5min
8542,"Day at the Races, A (1937)",Comedy|Musical,Sam Wood,1h 51min
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,Paul Mazursky,1h 45min
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,Will Vinton,24min
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,Laurent Firode,1h 30min
8577,Comandante (2003),Documentary,Oliver Stone,1h 39min
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,Michael Spierig,1h 44min
8580,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,James Lapine,2h 31min
8581,Pirates of Silicon Valley (1999),Documentary|Drama,Martyn Burke,1h 35min
8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,Mark Achbar,2h 47min
8587,Mayor of the Sunset Strip (2003),Documentary,George Hickenlooper,1h 34min
8588,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,Kaige Chen,1h 40min
8591,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,Stewart Raffill,1h 42min
8593,Juice (1992),Action|Crime|Drama|Thriller,Ernest R. Dickerson,1h 35min
8596,Revenge of the Pink Panther (1978),Comedy|Crime,Blake Edwards,1h 39min
8600,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,Michael Curtiz,1h 37min
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,Jean Vigo,44min
8604,Taxi (1998),Action|Comedy,Gérard Pirès,1h 26min
8605,Taxi 3 (2003),Action|Comedy,Gérard Krawczyk,1h 24min
8607,Tokyo Godfathers (2003),Adventure|Animation|Drama,Satoshi Kon,1h 30min
8609,Our Hospitality (1923),Comedy,John G. Blystone,1h 5min
8610,All of Me (1984),Comedy|Fantasy,Carl Reiner,1h 33min
8611,"Farmer's Daughter, The (1947)",Comedy,H.C. Potter,1h 37min
8614,Overboard (1987),Comedy|Romance,Garry Marshall,1h 52min
8617,Butterfield 8 (1960),Drama,Daniel Mann,1h 49min
8620,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,Luis Buñuel,1h 35min
8622,Fahrenheit 9/11 (2004),Documentary,Michael Moore,2h 2min
8623,Roxanne (1987),Comedy|Romance,Fred Schepisi,1h 47min
8626,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,Freddie Francis,1h 38min
8632,Secret Society (2002),Comedy,Imogen Kimmel,1h 38min
8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,Nick Castle,1h 41min
8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,Sam Raimi,2h 7min
8638,Before Sunset (2004),Drama|Romance,Richard Linklater,1h 20min
8640,King Arthur (2004),Action|Adventure|Drama|War,Antoine Fuqua,2h 6min
8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy,Adam McKay,1h 34min
8643,"Cinderella Story, A (2004)",Comedy|Romance,Mark Rosman,1h 35min
8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,Alex Proyas,1h 55min
8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,Joshua Marston,1h 41min
8650,Long Day's Journey Into Night (1962),Drama,Sidney Lumet,2h 54min
8656,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama,Krzysztof Kieslowski,1h 24min
8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,Paul Greengrass,1h 48min
8666,Catwoman (2004),Action|Crime|Fantasy,Pitof,1h 44min
8667,A Home at the End of the World (2004),Drama|Romance,Michael Mayer,1h 37min
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,Fritz Lang,2h 2min
8677,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,Ford Beebe,3h 40min
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,Robert Bresson,1h 41min
8685,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,Ladislao Vajda,1h 31min
8690,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,George Roy Hill,1h 44min
8695,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,Irving Reis,1h 35min
8711,Mr. Blandings Builds His Dream House (1948),Comedy,H.C. Potter,1h 34min
8712,My Favorite Wife (1940),Comedy|Romance,Garson Kanin,1h 28min
8713,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,Ken Annakin,1h 44min
8714,Night and Day (1946),Drama|Musical,Michael Curtiz,2h 8min
8718,"Snake Pit, The (1948)",Drama,Anatole Litvak,1h 48min
8720,"Super, The (1991)",Comedy,Rod Daniel,1h 24min
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,Luchino Visconti,3h 6min
8727,"Day of the Locust, The (1975)",Drama,John Schlesinger,2h 24min
8730,To End All Wars (2001),Action|Drama|War,David L. Cunningham,2h 5min
8738,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,Jean-Luc Godard,1h 25min
8743,Biggles (1986),Adventure|Fantasy|Sci-Fi,John Hough,1h 48min
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy,Vittorio De Sica,1h 58min
8753,Unprecedented: The 2000 Presidential Election (2002),Documentary,Richard Ray Perez,50min
8754,"Prime of Miss Jean Brodie, The (1969)",Drama,Ronald Neame,1h 56min
8755,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,Martin Scorsese,4h 6min
8765,This Gun for Hire (1942),Crime|Film-Noir|Thriller,Frank Tuttle,1h 21min
8771,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,Roy William Neill,1h
8772,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,Martin Ritt,1h 52min
8773,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,Roy William Neill,1h 8min
8774,Sherlock Holmes: The Woman in Green (1945),Mystery,Roy William Neill,1h 8min
8778,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,Roy William Neill,1h 16min
8781,"Manchurian Candidate, The (2004)",Thriller,Jonathan Demme,2h 9min
8782,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,Jonathan Frakes,1h 35min
8783,"Village, The (2004)",Drama|Mystery|Thriller,M. Night Shyamalan,1h 48min
8784,Garden State (2004),Comedy|Drama|Romance,Zach Braff,1h 42min
8795,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,Sung-su Kim,2h 38min
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,Richard Lester,1h 39min
8798,Collateral (2004),Action|Crime|Drama|Thriller,Michael Mann,2h
8799,Little Black Book (2004),Comedy|Romance,Nick Hurran,1h 47min
8800,Code 46 (2003),Romance|Sci-Fi,Michael Winterbottom,1h 33min
8804,"Story of Women (Affaire de femmes, Une) (1988)",Drama,Claude Chabrol,1h 48min
8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,Danny Leiner,1h 28min
8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,Garry Marshall,1h 53min
8809,Danny Deckchair (2003),Comedy|Romance,Jeff Balsmeyer,1h 40min
8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,Paul W.S. Anderson,1h 41min
8813,We Don't Live Here Anymore (2004),Drama,John Curran,1h 41min
8814,Without a Paddle (2004),Comedy,Steven Brill,1h 35min
8815,Exorcist: The Beginning (2004),Horror|Thriller,Renny Harlin,1h 54min
8827,"Bill Cosby, Himself (1983)",Comedy|Documentary,Bill Cosby,1h 45min
8830,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,Dwight H. Little,1h 37min
8831,Suspect Zero (2004),Crime|Thriller,E. Elias Merhige,1h 39min
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,Ping He,2h
8833,Vanity Fair (2004),Drama|Romance,Mira Nair,2h 21min
8835,Paparazzi (2004),Drama|Thriller,Paul Abascal,1h 24min
8836,Wicker Park (2004),Drama|Romance|Thriller,Paul McGuigan,1h 54min
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance,Martin Scorsese,1h 52min
8840,Who's That Knocking at My Door? (1967),Drama,Martin Scorsese,1h 30min
8844,Camera Buff (Amator) (1979),Drama,Krzysztof Kieslowski,1h 52min
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,Federico Fellini,1h 49min
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,David R. Ellis,1h 34min
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,Alexander Witt,1h 34min
8864,Mr. 3000 (2004),Comedy|Drama,Charles Stone III,1h 44min
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,Kerry Conran,1h 46min
8866,Wimbledon (2004),Comedy|Romance,Richard Loncraine,1h 38min
8869,First Daughter (2004),Comedy|Romance,Forest Whitaker,1h 46min
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,Joseph Ruben,1h 31min
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,Walter Salles,2h 6min
8874,Shaun of the Dead (2004),Comedy|Horror,Edgar Wright,1h 39min
8875,"Come Back, Little Sheba (1952)",Drama,Daniel Mann,1h 39min
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller,Sidney Lumet,2h 8min
8880,Mask (1985),Drama,Peter Bogdanovich,2h
8894,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,Michael Anderson,1h 32min
8905,1492: Conquest of Paradise (1992),Adventure|Drama,Ridley Scott,2h 34min
8906,Cannibal Holocaust (1980),Horror,Ruggero Deodato,1h 35min
8907,Shark Tale (2004),Animation|Children|Comedy,Bibo Bergeron,1h 30min
8908,Ladder 49 (2004),Action|Drama|Thriller,Jay Russell,1h 55min
8910,I Heart Huckabees (2004),Comedy,David O. Russell,1h 47min
8911,Raise Your Voice (2004),Romance,Sean McNamara,1h 47min
8912,Taxi (2004),Action|Comedy,Tim Story,1h 37min
8914,Primer (2004),Drama|Sci-Fi,Shane Carruth,1h 17min
8915,Stage Beauty (2004),Drama,Richard Eyre,1h 46min
8916,Shall We Dance? (2004),Comedy|Romance,Peter Chelsom,1h 46min
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy,Trey Parker,1h 38min
8918,Eulogy (2004),Comedy|Crime|Drama,Michael Clancy,1h 31min
8919,P.S. (2004),Comedy|Drama|Fantasy|Romance,Dylan Kidd,1h 37min
8920,"Country Girl, The (1954)",Drama,George Seaton,1h 44min
8921,"Rose Tattoo, The (1955)",Drama|Romance,Daniel Mann,1h 57min
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror,Roman Polanski,1h 48min
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,Denys Arcand,1h 41min
8934,Bebe's Kids (1992),Animation|Children|Comedy,Bruce W. Smith,1h 10min
8937,Friday Night Lights (2004),Action|Drama,Peter Berg,1h 58min
8938,Tarnation (2003),Documentary,Jonathan Caouette,1h 28min
8939,"Final Cut, The (2004)",Sci-Fi|Thriller,Omar Naim,1h 35min
8943,Being Julia (2004),Comedy|Drama,István Szabó,1h 44min
8946,Surviving Christmas (2004),Comedy,Mike Mitchell,1h 31min
8947,"Grudge, The (2004)",Horror|Mystery|Thriller,Takashi Shimizu,1h 31min
8948,Alfie (2004),Comedy|Drama|Romance,Charles Shyer,1h 43min
8949,Sideways (2004),Comedy|Drama|Romance,Alexander Payne,2h 7min
8950,The Machinist (2004),Drama|Mystery|Thriller,Brad Anderson,1h 41min
8951,Vera Drake (2004),Drama,Mike Leigh,2h 5min
8952,Falling Angels (2003),Drama,Scott Smith,1h 49min
8954,Lightning in a Bottle (2004),Documentary,Antoine Fuqua,1h 43min
8955,Undertow (2004),Crime|Drama|Thriller,David Gordon Green,1h 48min
8957,Saw (2004),Horror|Mystery|Thriller,James Wan,1h 43min
8958,Ray (2004),Drama,Taylor Hackford,2h 32min
8959,Birth (2004),Drama|Mystery,Jonathan Glazer,1h 40min
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,Brad Bird,1h 55min
8964,Callas Forever (2002),Drama,Franco Zeffirelli,1h 48min
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,Robert Zemeckis,1h 40min
8966,Kinsey (2004),Drama,Bill Condon,1h 58min
8967,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,Don Mancini,1h 27min
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,Brett Ratner,1h 37min
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,Beeban Kidron,1h 48min
8970,Finding Neverland (2004),Drama,Marc Forster,1h 46min
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,Jon Turteltaub,2h 11min
8973,Bad Education (La mala educación) (2004),Drama|Thriller,Pedro Almodóvar,1h 46min
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,Stephen Hillenburg,1h 27min
8977,Alexander (2004),Action|Adventure|Drama|War,Oliver Stone,2h 55min
8978,Christmas with the Kranks (2004),Children|Comedy,Joe Roth,1h 39min
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,Robert Stone,1h 29min
8981,Closer (2004),Drama|Romance,Mike Nichols,1h 44min
8982,I Am David (2003),Drama,Paul Feig,1h 30min
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,Yimou Zhang,1h 59min
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,Steven Soderbergh,2h 5min
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,David S. Goyer,1h 53min
8987,Bush's Brain (2004),Documentary,Joseph Mealey,1h 20min
8989,Damn Yankees! (1958),Comedy|Musical,George Abbott,1h 51min
8998,That's Entertainment (1974),Documentary,Jack Haley Jr.,2h 15min
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,Simon Wincer,1h 39min
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,Robert Lieberman,1h 49min
9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,Joe May,1h 21min
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,Yann Samuell,1h 33min
9018,Control Room (2004),Documentary|War,Jehane Noujaim,1h 24min
25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,Wallace Worsley,2h 13min
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,Buster Keaton,45min
25752,"Freshman, The (1925)",Comedy,Fred C. Newmeyer,1h 17min
25753,Greed (1924),Drama,Erich von Stroheim,2h 20min
25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,Alan Crosland,1h 28min
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,Charles Reisner,1h 10min
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,Luis Buñuel,16min
25773,Little Caesar (1931),Crime|Drama,Mervyn LeRoy,1h 19min
25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,Jean Renoir,1h 25min
25788,Scarface (1932),Crime|Drama,Howard Hawks,1h 33min
25795,Dinner at Eight (1933),Comedy|Drama|Romance,George Cukor,1h 51min
25797,Gold Diggers of 1933 (1933),Musical,Mervyn LeRoy,1h 37min
25805,"Atalante, L' (1934)",Comedy|Drama|Romance,Jean Vigo,1h 29min
25825,Fury (1936),Drama|Film-Noir,Fritz Lang,1h 32min
25826,Libeled Lady (1936),Comedy|Romance,Jack Conway,1h 38min
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,Frank Capra,1h 55min
25833,Camille (1936),Drama|Romance,George Cukor,1h 49min
25834,Captains Courageous (1937),Adventure|Drama,Victor Fleming,1h 57min
25841,Stage Door (1937),Drama,Gregory La Cava,1h 32min
25850,Holiday (1938),Comedy|Drama|Romance,George Cukor,1h 35min
25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,Raoul Walsh,1h 46min
25856,Wuthering Heights (1939),Drama|Romance,William Wyler,1h 44min
25865,"Letter, The (1940)",Drama|Film-Noir,William Wyler,1h 35min
25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,Alexander Hall,1h 34min
25886,Random Harvest (1942),Drama|Romance,Mervyn LeRoy,2h 6min
25887,Tales of Manhattan (1942),Comedy|Drama,Julien Duvivier,1h 58min
25898,Day of Wrath (Vredens dag) (1943),Drama,Carl Theodor Dreyer,1h 37min
25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,Preston Sturges,1h 38min
25906,Mr. Skeffington (1944),Drama|Romance,Vincent Sherman,2h 26min
25923,Great Expectations (1946),Drama,David Lean,1h 58min
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,Orson Welles,1h 35min
25937,Easter Parade (1948),Musical|Romance,Charles Walters,1h 43min
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,Orson Welles,1h 27min
25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,George Sidney,2h 5min
25947,Unfaithfully Yours (1948),Comedy,Preston Sturges,1h 45min
25952,"Letter to Three Wives, A (1949)",Comedy|Drama,Joseph L. Mankiewicz,1h 43min
25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,George Sidney,1h 47min
25962,King Solomon's Mines (1950),Action|Adventure|Romance,Compton Bennett,1h 43min
25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,Luis Buñuel,1h 25min
25996,"Star Is Born, A (1954)",Drama|Musical,George Cukor,2h 34min
25999,The Wild One (1953),Drama,Laslo Benedek,1h 19min
26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,Orson Welles,1h 33min
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,Alain Resnais,32min
26038,Teacher's Pet (1958),Comedy|Romance,George Seaton,2h
26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,Masaki Kobayashi,3h 1min
26052,Pickpocket (1959),Crime|Drama,Robert Bresson,1h 16min
26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,Mikio Naruse,1h 51min
26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,Masaki Kobayashi,3h 10min
26078,Advise and Consent (1962),Drama,Otto Preminger,2h 19min
26082,Harakiri (Seppuku) (1962),Drama,Masaki Kobayashi,2h 13min
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,Morton DaCosta,2h 31min
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,Lewis Milestone,2h 58min
26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,Jean-Luc Godard,1h 15min
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,Robert Aldrich,2h 13min
