movieId|title|Main_director|Duration|releaseYear|movieURL
8907|Shark Tale (2004)|Bibo Bergeron|90|2004|https://m.media-amazon.com/images/M/MV5BMTMxMjY0NzE2M15BMl5BanBnXkFtZTcwNTc3ODcyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg
8908|Ladder 49 (2004)|Jay Russell|115|2005|https://m.media-amazon.com/images/M/MV5BMjEyNDQ0NjAzMV5BMl5BanBnXkFtZTcwMjk2OTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8910|I Heart Huckabees (2004)|David O. Russell|107|2004|https://m.media-amazon.com/images/M/MV5BZTk5YmEwOTMtZjIzOC00MjFhLWFhN2ItNDgzZDhhYjVjOWRjXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
8911|Raise Your Voice (2004)|Sean McNamara|107|2004|https://m.media-amazon.com/images/M/MV5BMTM1MTc3OTQ1MF5BMl5BanBnXkFtZTcwNTAyNjYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8912|Taxi (2004)|Tim Story|97|2004|https://m.media-amazon.com/images/M/MV5BNjlmZmU4ODEtYTIwZC00Y2Y0LTlhYmEtM2E5MTAwMjUzNTRkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UX182_CR0,0,182,268_AL_.jpg
8914|Primer (2004)|Shane Carruth|77|2005|https://m.media-amazon.com/images/M/MV5BNjc3OWVjMTItYjc0Yi00NmFlLTk2YTgtYmU0MzcxMjBkNTYxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
8915|Stage Beauty (2004)|Richard Eyre|106|2004|https://m.media-amazon.com/images/M/MV5BMjE4NjI5Mzk3MF5BMl5BanBnXkFtZTcwODI1MzYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8916|Shall We Dance? (2004)|Peter Chelsom|106|2005|https://m.media-amazon.com/images/M/MV5BMTcwODUwMTMxN15BMl5BanBnXkFtZTcwNzc3MjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8917|Team America: World Police (2004)|Trey Parker|98|2005|https://m.media-amazon.com/images/M/MV5BMTM2Nzc4NjYxMV5BMl5BanBnXkFtZTcwNTM1MTcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
8918|Eulogy (2004)|Michael Clancy|91|2004|https://m.media-amazon.com/images/M/MV5BMTczMDA1MjEzOF5BMl5BanBnXkFtZTcwNjIwMDEwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8919|P.S. (2004)|Dylan Kidd|97|2005|https://m.media-amazon.com/images/M/MV5BMTY3MTY0NjQwM15BMl5BanBnXkFtZTcwMTA1MjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8920|Country Girl, The (1954)|George Seaton|104|1955|https://m.media-amazon.com/images/M/MV5BMTdjODFiZTItOGRkMS00YzNkLWJhNzMtMzBmZTQzMmNmYTJjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8921|Rose Tattoo, The (1955)|Daniel Mann|117|1955|https://m.media-amazon.com/images/M/MV5BMzgxYTQ0OGItOGExZi00MDg0LWE3MTUtMTA5OTZlZmRiMDAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg
8928|Fearless Vampire Killers, The (1967)|Roman Polanski|108|1967|https://m.media-amazon.com/images/M/MV5BYzRjODBlZTQtMWJkMi00YmQyLWE5ZTItNzZlYjdjM2YyZWQyXkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg
8933|Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)|Denys Arcand|101|1986|https://m.media-amazon.com/images/M/MV5BMTg0MTI0Mjc2OV5BMl5BanBnXkFtZTcwNzEwMTMzMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg
8934|Bebe's Kids (1992)|Bruce W. Smith|70|1992|https://m.media-amazon.com/images/M/MV5BOGUzMTUwOTYtNDdjYS00YzJlLTk2ZmMtZWFjZWFmZjNmZmRkXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8937|Friday Night Lights (2004)|Peter Berg|118|2005|https://m.media-amazon.com/images/M/MV5BMTcxMDI5MTM4Ml5BMl5BanBnXkFtZTcwNjA4MDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8938|Tarnation (2003)|Jonathan Caouette|88|2005|https://m.media-amazon.com/images/M/MV5BMTM5NzczNDE5M15BMl5BanBnXkFtZTcwNDcxMzcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
8939|Final Cut, The (2004)|Omar Naim|95|2004|https://m.media-amazon.com/images/M/MV5BMjkxNjA4NjM0M15BMl5BanBnXkFtZTcwMTU3MDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8943|Being Julia (2004)|István Szabó|104|2004|https://m.media-amazon.com/images/M/MV5BODQ2NDIxMjcwN15BMl5BanBnXkFtZTYwODMzOTI3._V1_UX182_CR0,0,182,268_AL_.jpg
8946|Surviving Christmas (2004)|Mike Mitchell|91|2004|https://m.media-amazon.com/images/M/MV5BMTcwMTI4MTY3Ml5BMl5BanBnXkFtZTcwOTUzMjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8947|Grudge, The (2004)|Takashi Shimizu|91|2004|https://m.media-amazon.com/images/M/MV5BMjIxODg1Nzc3NF5BMl5BanBnXkFtZTcwMjM0MjEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg
8948|Alfie (2004)|Charles Shyer|103|2004|https://m.media-amazon.com/images/M/MV5BNTBjOWQwZDEtZWRlYi00YzY0LTg3NDQtYzRiYjk2YjMyMzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
8949|Sideways (2004)|Alexander Payne|127|2005|https://m.media-amazon.com/images/M/MV5BMTU0Mjg3MzkxOV5BMl5BanBnXkFtZTYwNDU1OTY3._V1_UX182_CR0,0,182,268_AL_.jpg
8950|The Machinist (2004)|Brad Anderson|101|2005|https://m.media-amazon.com/images/M/MV5BNjk1NzBlY2YtNjJmNi00YTVmLWI2OTgtNDUxNDE5NjUzZmE0XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg
8951|Vera Drake (2004)|Mike Leigh|125|2005|https://m.media-amazon.com/images/M/MV5BZTk1ZmNhNjEtMDZjZi00MTY1LTgwMmYtZDRiNmI4ZDRiNzQ5XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg
8952|Falling Angels (2003)|Scott Smith|109|2004|https://m.media-amazon.com/images/M/MV5BMTc5NjkwNjMzMV5BMl5BanBnXkFtZTcwNjI1MDY5MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
8954|Lightning in a Bottle (2004)|Antoine Fuqua|103|2004|https://m.media-amazon.com/images/M/MV5BMjEzNzc0OTkwN15BMl5BanBnXkFtZTcwNzA2MTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8955|Undertow (2004)|David Gordon Green|108|2005|https://m.media-amazon.com/images/M/MV5BMTYzODgyOTMzMV5BMl5BanBnXkFtZTcwMjU2MTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8957|Saw (2004)|James Wan|103|2004|https://m.media-amazon.com/images/M/MV5BMzQ2ZTBhNmEtZDBmYi00ODU0LTgzZmQtNmMxM2M4NzM1ZjE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
8958|Ray (2004)|Taylor Hackford|152|2005|https://m.media-amazon.com/images/M/MV5BMTQxNDQwNjQzOV5BMl5BanBnXkFtZTcwNTQxNDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8959|Birth (2004)|Jonathan Glazer|100|2004|https://m.media-amazon.com/images/M/MV5BNzUzNzI4MzU4NV5BMl5BanBnXkFtZTcwMjcxMzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8961|Incredibles, The (2004)|Brad Bird|115|2004|https://m.media-amazon.com/images/M/MV5BMTY5OTU0OTc2NV5BMl5BanBnXkFtZTcwMzU4MDcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8964|Callas Forever (2002)|Franco Zeffirelli|108|2004|https://m.media-amazon.com/images/M/MV5BYzE3YjgzNDItMWJjMy00ZmYxLTk2ZjgtOWM5M2UwODI4Y2NkXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY268_CR3,0,182,268_AL_.jpg
8965|Polar Express, The (2004)|Robert Zemeckis|100|2004|https://m.media-amazon.com/images/M/MV5BMTM1NTU0NTE4MV5BMl5BanBnXkFtZTcwMTQ0MjEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg
8966|Kinsey (2004)|Bill Condon|118|2005|https://m.media-amazon.com/images/M/MV5BMTA0MjA1MjA4MDNeQTJeQWpwZ15BbWU3MDQxMDQ2MjE@._V1_UX182_CR0,0,182,268_AL_.jpg
8967|Seed of Chucky (Child's Play 5) (2004)|Don Mancini|87|2005|https://m.media-amazon.com/images/M/MV5BMTIwMTczMjc3M15BMl5BanBnXkFtZTcwODcxMzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8968|After the Sunset (2004)|Brett Ratner|97|2004|https://m.media-amazon.com/images/M/MV5BN2YyMmE1MTUtNTg2OS00ZWRiLWFhZTQtZDViM2MyOGJhZDY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
8969|Bridget Jones: The Edge of Reason (2004)|Beeban Kidron|108|2004|https://m.media-amazon.com/images/M/MV5BOTJlNWQxZjctYmE3ZS00OTc0LWE2M2ItNzQwNmYyMjU4NDNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
8970|Finding Neverland (2004)|Marc Forster|106|2004|https://m.media-amazon.com/images/M/MV5BMTMxNzYzNzUzMV5BMl5BanBnXkFtZTYwNjcwMjE3._V1_UX182_CR0,0,182,268_AL_.jpg
8972|National Treasure (2004)|Jon Turteltaub|131|2004|https://m.media-amazon.com/images/M/MV5BMTY3NTc4OTYxMF5BMl5BanBnXkFtZTcwMjk5NzUyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg
8973|Bad Education (La mala educación) (2004)|Pedro Almodóvar|106|2004|https://m.media-amazon.com/images/M/MV5BMmFjNWU1YjMtOWVhZC00OGI4LTgwN2UtNDQ1ODMxZGZmZTFmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR2,0,182,268_AL_.jpg
8974|SpongeBob SquarePants Movie, The (2004)|Stephen Hillenburg|87|2005|https://m.media-amazon.com/images/M/MV5BOGQwNWE3NmEtMmQwNS00OTY4LWExN2ItN2UwOGJmZjExZTJjXkEyXkFqcGdeQXVyODUwNjEzMzg@._V1_UX182_CR0,0,182,268_AL_.jpg
8977|Alexander (2004)|Oliver Stone|175|2005|https://m.media-amazon.com/images/M/MV5BMTA1NDQ3OTY2NDVeQTJeQWpwZ15BbWU3MDI5MDc0MzM@._V1_UX182_CR0,0,182,268_AL_.jpg
8978|Christmas with the Kranks (2004)|Joe Roth|99|2004|https://m.media-amazon.com/images/M/MV5BMTQxMDMxODEwNF5BMl5BanBnXkFtZTYwNzM4OTc2._V1_UX182_CR0,0,182,268_AL_.jpg
8979|Guerrilla: The Taking of Patty Hearst (2004)|Robert Stone|89|2005|https://m.media-amazon.com/images/M/MV5BMTQwOTczODg0M15BMl5BanBnXkFtZTYwMTE3MDg2._V1_UY268_CR29,0,182,268_AL_.jpg
8981|Closer (2004)|Mike Nichols|104|2005|https://m.media-amazon.com/images/M/MV5BN2I0Y2JmZjQtNjEyOC00ODhkLWE5YWUtOWFkOGQwMGYyODRiXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
8982|I Am David (2003)|Paul Feig|90|2004|https://m.media-amazon.com/images/M/MV5BMTc0MDI3MzgwN15BMl5BanBnXkFtZTcwOTQ2MTcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
8983|House of Flying Daggers (Shi mian mai fu) (2004)|Yimou Zhang|119|2004|https://m.media-amazon.com/images/M/MV5BMWYzM2JmOWItN2IxZC00MmFjLWEyMTQtYTQ2ODBiNjRlYmZlXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UY268_CR3,0,182,268_AL_.jpg
8984|Ocean's Twelve (2004)|Steven Soderbergh|125|2005|https://m.media-amazon.com/images/M/MV5BMmJmYzBjNTktMTJjZS00ZGRhLWE1Y2QtOWQxZGU0Y2RmMjkyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
8985|Blade: Trinity (2004)|David S. Goyer|113|2004|https://m.media-amazon.com/images/M/MV5BMjE0Nzg2MzI3MF5BMl5BanBnXkFtZTYwMjExODQ3._V1_UX182_CR0,0,182,268_AL_.jpg
8987|Bush's Brain (2004)|Joseph Mealey|80|2004|https://m.media-amazon.com/images/M/MV5BMTMyOTkwMjgxNl5BMl5BanBnXkFtZTYwNTc5Mzg2._V1_UY268_CR4,0,182,268_AL_.jpg
8989|Damn Yankees! (1958)|George Abbott|111|1959|https://m.media-amazon.com/images/M/MV5BYzVmYzE1YTUtNjI1OS00NjIxLTk0NDEtMjdhNTY2ZDA4ZGViXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
8998|That's Entertainment (1974)|Jack Haley Jr.|135|1974|https://m.media-amazon.com/images/M/MV5BMjc0ZmE4YzYtYTNhYy00NDJhLTljNTItNjIwOThlMmM5MjYxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
9004|D.A.R.Y.L. (1985)|Simon Wincer|99|1985|https://m.media-amazon.com/images/M/MV5BYmQ0ZTliNzEtZjE1YS00MjU2LTk1YzYtZWEyMzc2MTEwMmJiXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg
9005|Fire in the Sky (1993)|Robert Lieberman|109|1993|https://m.media-amazon.com/images/M/MV5BNjI1Yjk3NWUtOGU1My00NjA0LWEwNDQtOTNlMWFmYzE5NzljXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UY268_CR1,0,182,268_AL_.jpg
9008|Invisible Man Returns, The (1940)|Joe May|81|1940|https://m.media-amazon.com/images/M/MV5BNDUwODc3Njk4M15BMl5BanBnXkFtZTgwMTg0NTQzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg
9010|Love Me If You Dare (Jeux d'enfants) (2003)|Yann Samuell|93|2004|https://m.media-amazon.com/images/M/MV5BNjIwOGJhY2QtMTA5Yi00MDhlLWE5OTgtYmIzZDNlM2UwZjMyXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg
9018|Control Room (2004)|Jehane Noujaim|84|2004|https://m.media-amazon.com/images/M/MV5BMTAxYzU4YTItNjBmOS00NjdhLThkNzItZDU2MGYzMTE4NDVjXkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg
25746|Hunchback of Notre Dame, The (1923)|Wallace Worsley|133|1924|https://m.media-amazon.com/images/M/MV5BMjMyODkyNjc5MF5BMl5BanBnXkFtZTgwODY1NDM4MTE@._V1_UX182_CR0,0,182,268_AL_.jpg
25750|Sherlock Jr. (1924)|Buster Keaton|45|1924|https://m.media-amazon.com/images/M/MV5BZWFhOGU5NDctY2Q3YS00Y2VlLWI1NzEtZmIwY2ZiZjY4OTA2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25752|Freshman, The (1925)|Fred C. Newmeyer|77|1926|https://m.media-amazon.com/images/M/MV5BMGJmNTE4MGYtZWY2My00YmUzLWFiOWUtY2VkNmEzZGQ1ZGViXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25753|Greed (1924)|Erich von Stroheim|140|1925|https://m.media-amazon.com/images/M/MV5BNzFhZWQ1MjgtYTNmNy00ZjdhLWEwZDctMzJkYzE5YTQwNjIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY268_CR8,0,182,268_AL_.jpg
25757|Jazz Singer, The (1927)|Alan Crosland|88|1929|https://m.media-amazon.com/images/M/MV5BOTUxNTk0MjEtZjQ5Yi00ODBhLTlkY2YtMDJhOWZmNDM1YWJkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
25769|Steamboat Bill, Jr. (1928)|Charles Reisner|70|1928|https://m.media-amazon.com/images/M/MV5BOTg2MjUyMjYyOV5BMl5BanBnXkFtZTgwNjM0NDAwMjE@._V1_UX182_CR0,0,182,268_AL_.jpg
25771|Andalusian Dog, An (Chien andalou, Un) (1929)|Luis Buñuel|16|1929|https://m.media-amazon.com/images/M/MV5BMjZlY2RjM2ItZGEwOC00ODQwLWFhZDYtMjE3ODMyYWNiOWNlXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UY268_CR3,0,182,268_AL_.jpg
25773|Little Caesar (1931)|Mervyn LeRoy|79|1931|https://m.media-amazon.com/images/M/MV5BY2ZlZWI1OGEtMzVlNi00ZGRlLWJkZjEtNGUyM2RmNThiZTEyXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_UX182_CR0,0,182,268_AL_.jpg
25782|Boudu Saved From Drowning (Boudu sauvé des eaux) (1932)|Jean Renoir|85|1932|https://m.media-amazon.com/images/M/MV5BNzlhYTI1MzgtZTU4MS00MDhmLWE5NjUtNTJjYTY4NmJhNjIxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR9,0,182,268_AL_.jpg
25788|Scarface (1932)|Howard Hawks|93|1932|https://m.media-amazon.com/images/M/MV5BYmMxZTU2ZDUtM2Y1MS00ZWFmLWJlN2UtNzI0OTJiOTYzMTk3XkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg
25795|Dinner at Eight (1933)|George Cukor|111|1934|https://m.media-amazon.com/images/M/MV5BNTNmMGE3ZWItYWE1ZS00NmQ0LTliMTctZWQ3NWYyYmVjYWE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
25797|Gold Diggers of 1933 (1933)|Mervyn LeRoy|97|1933|https://m.media-amazon.com/images/M/MV5BMjIyMTQ4MzQwOF5BMl5BanBnXkFtZTgwMzA4NDE1MjE@._V1_UX182_CR0,0,182,268_AL_.jpg
25805|Atalante, L' (1934)|Jean Vigo|89|1934|https://m.media-amazon.com/images/M/MV5BMGRkOTA2NjYtMDEyOC00MWUxLTkzMjctZmU0MjVjZTQ1MjZlXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR1,0,182,268_AL_.jpg
25825|Fury (1936)|Fritz Lang|92|1936|https://m.media-amazon.com/images/M/MV5BODA4OGQxYzYtOWM5MC00ZDc0LTllN2ItYTJmODM5MDhjODg4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg
25826|Libeled Lady (1936)|Jack Conway|98|1936|https://m.media-amazon.com/images/M/MV5BY2ZiMjFkNDEtMTY5Mi00NTA1LTllOGQtZGI1NWI4MGQ2NjBlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UY268_CR5,0,182,268_AL_.jpg
25827|Mr. Deeds Goes to Town (1936)|Frank Capra|115|1936|https://m.media-amazon.com/images/M/MV5BNzdiMDVkNmMtNDI0Ny00MTQ5LWEwNjAtODQxOGNjOTZmMGVmL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25833|Camille (1936)|George Cukor|109|1937|https://m.media-amazon.com/images/M/MV5BMjAxODQwMjI2MV5BMl5BanBnXkFtZTgwMzc3NTMyMTE@._V1_UY268_CR0,0,182,268_AL_.jpg
25834|Captains Courageous (1937)|Victor Fleming|117|1937|https://m.media-amazon.com/images/M/MV5BODI5NjhiNjktYzhkNi00ODFkLTg0NTgtZDQ2M2E5ZTY2ZGM0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25841|Stage Door (1937)|Gregory La Cava|92|1937|https://m.media-amazon.com/images/M/MV5BNzQwNTQxOTY3OF5BMl5BanBnXkFtZTgwMTg0MDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg
25850|Holiday (1938)|George Cukor|95|1938|https://m.media-amazon.com/images/M/MV5BMTg4MDExMzIxOV5BMl5BanBnXkFtZTgwODg2MjcyMjE@._V1_UY268_CR0,0,182,268_AL_.jpg
25855|Roaring Twenties, The (1939)|Raoul Walsh|106|1939|https://m.media-amazon.com/images/M/MV5BYTAwMTY5YjYtN2U1MC00ZGUxLWE2NzgtM2E1NDQ0Njk2ZWJhXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
25856|Wuthering Heights (1939)|William Wyler|104|1939|https://m.media-amazon.com/images/M/MV5BMDAxZDkzNTktYzQyMi00YmRlLWFmYWQtY2Q4ZTQyMGFlMzNmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg
25865|Letter, The (1940)|William Wyler|95|1940|https://m.media-amazon.com/images/M/MV5BNGI1Mjk4ZDgtMDc5ZS00MGI4LWJmZDctNTZkNmQ0NGU0M2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25870|Here Comes Mr. Jordan (1941)|Alexander Hall|94|1941|https://m.media-amazon.com/images/M/MV5BNmI3NjI1YWEtOGYzNC00NGQzLTg2MjktZjE3YzNjNTM4ODkwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25886|Random Harvest (1942)|Mervyn LeRoy|126|1943|https://m.media-amazon.com/images/M/MV5BZTkwYzM4MDktZjljMy00NTNmLTgwZTMtNGNmMGRiZjE3NjRlXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UX182_CR0,0,182,268_AL_.jpg
25887|Tales of Manhattan (1942)|Julien Duvivier|118|1943|https://m.media-amazon.com/images/M/MV5BNzRmZDIyOGUtNjJiMy00YThhLWIxZmItMDZjNWE2ODMxYmFjXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25898|Day of Wrath (Vredens dag) (1943)|Carl Theodor Dreyer|97|1943|https://m.media-amazon.com/images/M/MV5BMjViNzJlZTQtMDc3NS00YTk1LWI1YjAtYTIxMTI4ODRmOGVhXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_UY268_CR6,0,182,268_AL_.jpg
25905|Miracle of Morgan's Creek, The (1944)|Preston Sturges|98|1944|https://m.media-amazon.com/images/M/MV5BODc4MDNhMzQtY2EwOC00YjdkLTg4MDktMmU1NTFmNTZmMTNhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
25906|Mr. Skeffington (1944)|Vincent Sherman|146|1944|https://m.media-amazon.com/images/M/MV5BYTMxYmVlZWItYWU4Ny00NDE3LTg2NjctNDQwM2U4ODc0MWFkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
25923|Great Expectations (1946)|David Lean|118|1947|https://m.media-amazon.com/images/M/MV5BZjA1YTQ1NGItZDI0OS00MTFiLTg1NTUtOWViMTg0ZDA4MWMyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg
25927|Stranger, The (1946)|Orson Welles|95|1946|https://m.media-amazon.com/images/M/MV5BMTExMDAzMDM0NzZeQTJeQWpwZ15BbWU3MDk3ODIzNzQ@._V1_UX182_CR0,0,182,268_AL_.jpg
25937|Easter Parade (1948)|Charles Walters|103|1948|https://m.media-amazon.com/images/M/MV5BNTFkOTMwMzctYmZiZS00ODRjLTgxOWUtYjUzYjJlOWFjNjBiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25940|Lady from Shanghai, The (1947)|Orson Welles|87|1948|https://m.media-amazon.com/images/M/MV5BNWZkNTYxZjQtN2IwZi00OGExLTg3ZDEtODNjMDFkN2Y5Y2NkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg
25946|Three Musketeers, The (1948)|George Sidney|125|1948|https://m.media-amazon.com/images/M/MV5BNDFkYTJhYjItODVjMC00NGM1LTg3YzQtZjlhOWM0NWFmOGQzXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
25947|Unfaithfully Yours (1948)|Preston Sturges|105|1948|https://m.media-amazon.com/images/M/MV5BOTA2NjVhNjUtMDZhMC00Yzk5LTgwNGQtOTRkMzUxMDkwMjRiXkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_UX182_CR0,0,182,268_AL_.jpg
25952|Letter to Three Wives, A (1949)|Joseph L. Mankiewicz|103|1949|https://m.media-amazon.com/images/M/MV5BMzg0ZWQ1Y2EtYzBkMi00MTk0LWFhMTEtZGUwZTIzNGYyOWI0XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25959|Annie Get Your Gun (1950)|George Sidney|107|1950|https://m.media-amazon.com/images/M/MV5BZWJlZGE1ZDAtZmRiNi00YjkzLTg0ZmItY2NkN2NiYTYzZDlhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25962|King Solomon's Mines (1950)|Compton Bennett|103|1950|https://m.media-amazon.com/images/M/MV5BYjZlOWFjNzktMDQ3OC00ODQxLWEzZjMtN2E0Y2MwM2FkMzE0XkEyXkFqcGdeQXVyNTEwNDcxNDc@._V1_UX182_CR0,0,182,268_AL_.jpg
25963|Young and the Damned, The (Olvidados, Los) (1950)|Luis Buñuel|85|1950|https://m.media-amazon.com/images/M/MV5BODM4OTk1MjI5NV5BMl5BanBnXkFtZTgwNTg0NTQzMjE@._V1_UY268_CR3,0,182,268_AL_.jpg
25996|Star Is Born, A (1954)|George Cukor|154|1954|https://m.media-amazon.com/images/M/MV5BNTg2MzMwYzUtZjk0Yy00MGM2LTk1NmUtMmVhYjRhNzNmZmIwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
25999|The Wild One (1953)|Laslo Benedek|79|1968|https://m.media-amazon.com/images/M/MV5BZjJlNGRkMzItOGM5Yi00Njc1LTg5NWYtMDVjM2VkYWY3OGVjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg
26002|Confidential Report (1955)|Orson Welles|93|1955|https://m.media-amazon.com/images/M/MV5BMDIwOTc1OTctZTNjMy00NDcwLWI4YjQtMmRkYmE3MmY3ZmE3L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg
